"PC1","PC2","PC3","System","Type"
-40.5910638227294,-37.8056454372608,250.74087752499,"Olaparib","Type_II"
-53.1127056561996,-34.9322707779571,241.088356860133,"Olaparib","Type_II"
-34.4054575458035,-43.9351034597038,228.203499564361,"Olaparib","Type_II"
-44.5965771614679,-45.2645206929801,231.99928789722,"Olaparib","Type_II"
-30.8473462741584,-53.8566508760687,222.643999921842,"Olaparib","Type_II"
-36.2577625370521,-51.6365642512624,212.784535341082,"Olaparib","Type_II"
-34.130420012294,-52.0297498077996,212.647004257278,"Olaparib","Type_II"
-24.2030476786677,-40.6820094693593,223.274373288933,"Olaparib","Type_II"
-24.6975280196428,-35.5797917154448,214.32133208501,"Olaparib","Type_II"
-28.320180290093,-23.5136818998708,210.290574627226,"Olaparib","Type_II"
-32.2196756220654,-34.4621613488263,211.441726443507,"Olaparib","Type_II"
-38.0895254757064,-40.1433287678794,221.698102015666,"Olaparib","Type_II"
-28.2421069728899,-37.0563441850383,234.673108372359,"Olaparib","Type_II"
-41.6520430671495,-26.3396642569125,232.130194710201,"Olaparib","Type_II"
-47.4712104407882,-26.9221131924081,221.111164220579,"Olaparib","Type_II"
-49.7105891109681,-14.4107254254937,206.55803002902,"Olaparib","Type_II"
-54.2790216593393,-23.4000369721984,214.558754327184,"Olaparib","Type_II"
-67.2801492469272,-23.8068934127013,225.431676328392,"Olaparib","Type_II"
-53.5608697269446,-8.03206936339018,212.203845265379,"Olaparib","Type_II"
-47.7194744061495,-16.7025225478646,207.554088323561,"Olaparib","Type_II"
-30.4835137894997,-20.519611653445,202.766876866954,"Olaparib","Type_II"
-18.9128768038726,-28.0138665590432,198.251603597261,"Olaparib","Type_II"
-35.5658941571727,-18.2833992529849,216.315008370943,"Olaparib","Type_II"
-19.1634496890363,-19.8402081154364,220.676411532853,"Olaparib","Type_II"
-6.18757836822944,-20.3339011127993,237.983189464187,"Olaparib","Type_II"
-2.47876449311155,-16.7733366223517,231.507500806984,"Olaparib","Type_II"
11.0883444010481,-23.9154727706152,228.531987319308,"Olaparib","Type_II"
18.2814129356034,-14.4340991260963,232.758067719853,"Olaparib","Type_II"
19.617150152929,-20.0097532500937,243.705975174735,"Olaparib","Type_II"
27.8226395276416,-32.7729011434968,234.877817689271,"Olaparib","Type_II"
11.4885228368116,-26.2620592803196,252.787172059109,"Olaparib","Type_II"
1.467233583595,-36.0583925246257,257.738991657003,"Olaparib","Type_II"
8.00398853602929,-26.2397989415099,259.675972817129,"Olaparib","Type_II"
-9.75878403053005,-14.0816250127124,243.923176600581,"Olaparib","Type_II"
-18.8970033893761,-28.8539265874302,241.386044433895,"Olaparib","Type_II"
-23.9088927721745,-48.7545540003815,245.368270009853,"Olaparib","Type_II"
-34.1279677107541,-44.0586502665215,236.796177385333,"Olaparib","Type_II"
-31.1825089922367,-53.7678495720496,241.668948412648,"Olaparib","Type_II"
-32.1597992216739,-62.0398777242158,245.762429204779,"Olaparib","Type_II"
133.32541997352,-24.4353530084332,2.7786478110806,"Rucaparib","Type_III"
130.798652869498,-34.6344554908138,-13.4370694677427,"Rucaparib","Type_III"
131.459300180255,-27.417068857002,-4.69891066090729,"Rucaparib","Type_III"
114.527853769985,-24.9731843206269,-18.4129938098443,"Rucaparib","Type_III"
127.004758206949,-22.700195782381,-5.82708893190633,"Rucaparib","Type_III"
131.29748738463,-16.795291103138,-21.4747373328303,"Rucaparib","Type_III"
116.603152213885,-30.4694554124482,-25.682303098163,"Rucaparib","Type_III"
113.841364189628,-34.5002585875747,-27.0907568681078,"Rucaparib","Type_III"
126.605177171068,-37.6584853454249,-33.6792594725443,"Rucaparib","Type_III"
135.538051660004,-38.8242377152665,-29.9029831958322,"Rucaparib","Type_III"
126.420242146094,-48.0548292444664,-41.5040788615838,"Rucaparib","Type_III"
130.944799347042,-19.7120295025402,-49.7316458458229,"Rucaparib","Type_III"
139.469974294047,-16.6475355854969,-48.7838573020026,"Rucaparib","Type_III"
139.585987521799,-32.4135279086979,-47.159201237271,"Rucaparib","Type_III"
136.089179068034,-27.9584759087962,-41.5056251815701,"Rucaparib","Type_III"
137.705733218081,-36.9108516853849,-41.3068262727032,"Rucaparib","Type_III"
140.61757871844,-20.5869673669163,-52.370961818017,"Rucaparib","Type_III"
130.70154687154,-27.7007003064364,-64.7938935688639,"Rucaparib","Type_III"
119.992763954345,-35.7894242123611,-71.8549289560645,"Rucaparib","Type_III"
129.278459646644,-51.2258008810417,-81.6849463087314,"Rucaparib","Type_III"
133.825048472744,-55.9321259067147,-69.2666286470685,"Rucaparib","Type_III"
127.692892678946,-37.8122589053687,-73.6768639066749,"Rucaparib","Type_III"
121.673093706561,-45.5912302027469,-82.6764239006316,"Rucaparib","Type_III"
114.264433385479,-49.2322076978938,-80.5844721583208,"Rucaparib","Type_III"
122.55055389375,-51.2504873992605,-72.6450881017092,"Rucaparib","Type_III"
126.30890148043,-41.7925187122953,-74.0841001667523,"Rucaparib","Type_III"
112.639383705263,-59.028871995794,-75.9542532876819,"Rucaparib","Type_III"
92.3555552495306,-66.256820783488,-81.5996519803149,"Rucaparib","Type_III"
86.0015426034727,-67.6182512372653,-76.5014978054877,"Rucaparib","Type_III"
85.1359179502661,-55.8359631308338,-79.3302558390674,"Rucaparib","Type_III"
76.8551435845933,-52.0439766594451,-83.8330178390857,"Rucaparib","Type_III"
69.1194799407303,-53.2485588915456,-87.6567172296766,"Rucaparib","Type_III"
81.499551046779,-40.1780072428917,-100.326206474321,"Rucaparib","Type_III"
82.394846505463,-44.8196731616099,-114.757425673228,"Rucaparib","Type_III"
82.2390362221779,-42.3870416236038,-88.3576865194284,"Rucaparib","Type_III"
86.3449581417999,-52.0391097950141,-95.0997532852706,"Rucaparib","Type_III"
94.0157579314101,-51.8234028909266,-100.022537572876,"Rucaparib","Type_III"
111.512290685889,-27.5461791726339,-99.1762369524915,"Rucaparib","Type_III"
90.5504338738222,-32.402502625519,-109.603644358869,"Rucaparib","Type_III"
91.1252210923759,-30.6749766646524,-117.359009532194,"Rucaparib","Type_III"
82.8264647203659,-21.4304906839187,-122.602507687835,"Rucaparib","Type_III"
58.4199909156764,-33.7579754421378,-128.983299402665,"Rucaparib","Type_III"
60.7287772101283,-19.589437116303,-125.813579930245,"Rucaparib","Type_III"
63.909625753703,-5.32968571037472,-117.853200745982,"Rucaparib","Type_III"
74.2012830843358,-12.5806649989517,-121.175633681267,"Rucaparib","Type_III"
61.6115113262916,-14.378549844514,-133.378958073511,"Rucaparib","Type_III"
40.1773115700858,0.958605681570677,-145.146025660119,"Rucaparib","Type_III"
52.2283041225359,10.3760326993467,-132.402462051709,"Rucaparib","Type_III"
49.2457795215734,1.91311296793234,-134.39583150695,"Rucaparib","Type_III"
53.6613796493181,5.14013493080664,-139.654319123542,"Rucaparib","Type_III"
58.5998326623874,15.5046228049038,-135.218568217133,"Rucaparib","Type_III"
57.1987784494619,11.7014885278849,-130.752867328975,"Rucaparib","Type_III"
45.3878718249675,10.4673704659765,-116.914593878743,"Rucaparib","Type_III"
28.8219191891719,6.57672605853522,-128.949251205786,"Rucaparib","Type_III"
20.71503714987,15.2031660366879,-122.259335981096,"Rucaparib","Type_III"
12.6545689086105,40.4628238792319,-127.12852207373,"Rucaparib","Type_III"
12.0093445891412,29.68055199395,-138.403737672663,"Rucaparib","Type_III"
6.84023438243382,42.3376629753746,-137.529523729397,"Rucaparib","Type_III"
12.2610318465695,36.7555105845133,-113.454931897162,"Rucaparib","Type_III"
32.336783343279,33.2877271146009,-108.0448766978,"Rucaparib","Type_III"
31.1531949000492,38.1532956119244,-109.879008088019,"Rucaparib","Type_III"
29.718446432243,29.0481433896343,-103.701818146446,"Rucaparib","Type_III"
29.9083513102566,22.8547708983043,-93.0187572768285,"Rucaparib","Type_III"
34.8518295193143,28.6846370975718,-99.0168725057983,"Rucaparib","Type_III"
32.5271429437022,26.3911096806244,-112.044057553298,"Rucaparib","Type_III"
30.4222173451347,28.4191529005694,-104.128598013436,"Rucaparib","Type_III"
34.5424383708876,10.1575032916092,-111.566465668304,"Rucaparib","Type_III"
40.1255997621527,9.35412438259062,-111.964619095903,"Rucaparib","Type_III"
39.7024341311163,18.8674274665128,-122.929208854935,"Rucaparib","Type_III"
47.4656501261339,24.1879488183195,-122.755720700282,"Rucaparib","Type_III"
41.2550401309551,12.3759946836903,-129.055084009591,"Rucaparib","Type_III"
45.8634531984728,24.3594607581484,-127.526275253832,"Rucaparib","Type_III"
35.379406306236,14.7216224762917,-110.22056857054,"Rucaparib","Type_III"
22.6753700077789,7.9866696394908,-113.304070896263,"Rucaparib","Type_III"
19.1200387194904,-1.83760912908842,-142.377347158723,"Rucaparib","Type_III"
18.2541599286679,17.962268718913,-135.679228509339,"Rucaparib","Type_III"
24.6658119753737,15.7194557494754,-138.298175463256,"Rucaparib","Type_III"
15.1645321748305,8.08979581357185,-134.857561222975,"Rucaparib","Type_III"
9.80106427238749,0.780190820649384,-108.106217036572,"Rucaparib","Type_III"
19.5531385313781,1.92600682006721,-107.274033233185,"Rucaparib","Type_III"
22.6827851600769,-4.33951785010464,-112.311644859641,"Rucaparib","Type_III"
22.2918664268565,-0.180790181439083,-120.107703298181,"Rucaparib","Type_III"
16.0394811051907,-6.84328332743967,-135.368037403947,"Rucaparib","Type_III"
8.91696565988862,-7.06920205571247,-138.345489438265,"Rucaparib","Type_III"
9.4419637725807,-1.28993173045331,-133.945048795159,"Rucaparib","Type_III"
0.28097840566219,-15.0074664786346,-140.4145794819,"Rucaparib","Type_III"
-5.93210728850225,-6.89818335708717,-145.631228764571,"Rucaparib","Type_III"
-9.62264970188664,-22.3038006563219,-127.560627507385,"Rucaparib","Type_III"
-20.171588133998,-14.2268600220023,-132.611246371134,"Rucaparib","Type_III"
-18.981311989537,-14.89992854017,-122.700183396961,"Rucaparib","Type_III"
-19.6274680265876,2.83294578961753,-138.183802081946,"Rucaparib","Type_III"
-20.9973280796535,24.3602312373193,-133.668223362872,"Rucaparib","Type_III"
-25.9523728586974,29.4213869180352,-120.62706208258,"Rucaparib","Type_III"
-19.2688828031086,30.5895474376762,-102.60807187871,"Rucaparib","Type_III"
-15.476280488084,21.128500683002,-119.636440987024,"Rucaparib","Type_III"
-12.594786790142,23.3683085008963,-118.103645310986,"Rucaparib","Type_III"
-18.1645754691993,15.7952172927928,-114.198272929617,"Rucaparib","Type_III"
-26.01277126861,38.4326900855168,-120.493670335628,"Rucaparib","Type_III"
-28.6354407389896,43.87140666827,-95.596247626054,"Rucaparib","Type_III"
-44.292406455177,28.6719135646607,-90.6578780341854,"Rucaparib","Type_III"
-65.4408740860128,5.2087680036671,-98.2807390581482,"Rucaparib","Type_III"
-85.4289722631657,-1.50491997371561,-112.102128059067,"Rucaparib","Type_III"
-89.7221280722156,3.57665046454197,-117.693594854302,"Rucaparib","Type_III"
-86.889303860537,11.8092864757477,-109.953465901131,"Rucaparib","Type_III"
-79.1671173003989,6.88122979274033,-120.452200298296,"Rucaparib","Type_III"
-70.0420898125583,13.5628484765492,-114.395702977387,"Rucaparib","Type_III"
-73.987311321025,9.97022999276646,-119.03549817286,"Rucaparib","Type_III"
-79.0691767662058,19.9029939507495,-126.8381193219,"Rucaparib","Type_III"
-104.792258152593,26.2715649578637,-125.897961137354,"Rucaparib","Type_III"
-96.5395909526886,19.2941620714107,-129.500974157153,"Rucaparib","Type_III"
-102.762724426185,15.3922268484754,-123.117128910401,"Rucaparib","Type_III"
-106.276519233683,2.85315449672051,-122.588034244505,"Rucaparib","Type_III"
-124.820349673234,8.13340329369193,-108.66530133282,"Rucaparib","Type_III"
-107.183075665672,17.6740023417629,-112.585175126598,"Rucaparib","Type_III"
-97.0406256664167,13.5264908542898,-109.652563059692,"Rucaparib","Type_III"
-102.437780290647,10.2655099632298,-105.009629615749,"Rucaparib","Type_III"
-91.8032019202877,-0.956066673573554,-116.985131858251,"Rucaparib","Type_III"
-95.9968167402047,20.2133295816589,-117.502068035989,"Rucaparib","Type_III"
-107.121134119986,34.7886761872711,-118.601563006618,"Rucaparib","Type_III"
-125.909530497024,1.92574959165587,-139.895153774276,"Rucaparib","Type_III"
-126.456067480924,3.33486485683403,-135.779144631578,"Rucaparib","Type_III"
-141.352240685379,16.1374367724563,-125.265360524219,"Rucaparib","Type_III"
-131.142501509986,-13.4168783339026,-121.121366993378,"Rucaparib","Type_III"
-115.347889687221,-18.8715586266631,-130.626246008392,"Rucaparib","Type_III"
-91.07483597884,12.2146988631275,-142.603415190816,"Rucaparib","Type_III"
-73.714312698139,11.0350811472073,-142.874264729483,"Rucaparib","Type_III"
-67.0803414768976,29.2835070880081,-144.712939651514,"Rucaparib","Type_III"
-67.6968202228102,31.1613015408094,-132.386244203113,"Rucaparib","Type_III"
-75.7944722304064,19.3298346478967,-124.204391561921,"Rucaparib","Type_III"
-56.3562892975223,4.55768120220488,-105.355008541101,"Rucaparib","Type_III"
-45.2477986449426,5.50062070627363,-111.557230807718,"Rucaparib","Type_III"
-58.2440609376725,14.373046038775,-113.762614619733,"Rucaparib","Type_III"
-52.997618335039,16.2038627430897,-97.0448902327617,"Rucaparib","Type_III"
-55.5034053483273,23.7486998661777,-118.7472143131,"Rucaparib","Type_III"
-57.610861656974,31.2649206882073,-128.558291463994,"Rucaparib","Type_III"
-68.6983442182734,15.9302843252957,-130.049649557191,"Rucaparib","Type_III"
-86.0555213305579,26.653098582248,-135.761008898973,"Rucaparib","Type_III"
-91.7181487082806,35.6583686966849,-148.132871466064,"Rucaparib","Type_III"
-74.3167947479595,37.9149282522093,-149.492988315213,"Rucaparib","Type_III"
-84.581004635395,33.6839507954469,-144.103840553352,"Rucaparib","Type_III"
-58.732280859006,46.1776572021152,-150.259354560168,"Rucaparib","Type_III"
-66.6146350327156,35.8241464009401,-162.077559415699,"Rucaparib","Type_III"
-59.9818474589445,51.6738936167302,-151.046479170183,"Rucaparib","Type_III"
-67.9396498074446,50.1171582198394,-139.652512653452,"Rucaparib","Type_III"
-57.7722164934325,45.7160385053751,-125.741977894319,"Rucaparib","Type_III"
-56.7493856317537,69.2298860094714,-114.47293459784,"Rucaparib","Type_III"
-49.4488291225869,71.9790491759843,-123.797665406079,"Rucaparib","Type_III"
-48.1659983013524,66.9430656454441,-137.125445636346,"Rucaparib","Type_III"
-45.2301120319736,56.5141655628349,-139.731094870626,"Rucaparib","Type_III"
-20.9586965275106,62.5163836277335,-147.035662543181,"Rucaparib","Type_III"
-24.3332861011824,43.9563893656049,-138.105655661737,"Rucaparib","Type_III"
-16.966820085095,47.8336845969321,-128.595535165565,"Rucaparib","Type_III"
-44.1923911549443,36.1955111334673,-132.450786766957,"Rucaparib","Type_III"
-58.6976347595787,49.3832658105641,-109.446429302702,"Rucaparib","Type_III"
-41.1429514925545,54.1293361051286,-111.011117853251,"Rucaparib","Type_III"
-40.2005443341993,58.7752043902478,-102.034943131512,"Rucaparib","Type_III"
-48.4416848223059,65.0245727801307,-87.2683418674468,"Rucaparib","Type_III"
-58.4688136667136,72.2103607832124,-67.1922744138725,"Rucaparib","Type_III"
-54.9863256114929,69.3037589796931,-69.417492984928,"Rucaparib","Type_III"
-63.4190203871923,73.3772487177388,-80.155309705776,"Rucaparib","Type_III"
-70.3897198780967,65.1867920824145,-93.4877985943591,"Rucaparib","Type_III"
-81.1045958453926,72.3675013069254,-80.5153470040013,"Rucaparib","Type_III"
-74.217236769879,90.9058895888021,-86.2839688849679,"Rucaparib","Type_III"
-55.9061568272153,90.6469053406876,-86.534134246116,"Rucaparib","Type_III"
-38.0721254427281,93.3235749044098,-83.4035656553756,"Rucaparib","Type_III"
-25.8376872006667,98.4588603174568,-59.3439198200272,"Rucaparib","Type_III"
-19.8425510981948,101.827173308082,-64.1368421224781,"Rucaparib","Type_III"
-4.85636108034828,95.8868148482944,-47.4480781528163,"Rucaparib","Type_III"
-19.2456536204072,90.4283061813342,-37.4634892438249,"Rucaparib","Type_III"
-20.8130564384484,99.0306732597618,-42.7305748157411,"Rucaparib","Type_III"
-9.72967743930499,106.901108225826,-33.1767637318223,"Rucaparib","Type_III"
-5.38295346133445,107.553041951703,-26.4267501023053,"Rucaparib","Type_III"
-1.90854202035507,87.5264171947084,-20.7131433448476,"Rucaparib","Type_III"
9.44736814532512,96.0530142521796,-21.9257384231806,"Rucaparib","Type_III"
18.9462345052919,104.346234425622,-17.1266289310794,"Rucaparib","Type_III"
12.3869154475488,102.135002532897,-26.4661306912857,"Rucaparib","Type_III"
21.698950520259,90.3642490416672,-27.1328017867656,"Rucaparib","Type_III"
14.8401689914552,71.7759851872732,-31.5455977136908,"Rucaparib","Type_III"
20.2239140529008,53.3680633759208,-16.77849163931,"Rucaparib","Type_III"
26.3198763203698,57.5102189867627,-24.5071852247059,"Rucaparib","Type_III"
42.0739348572955,60.2740628229815,-18.8110062952509,"Rucaparib","Type_III"
41.6609193862657,72.0353077360494,-2.86295986162902,"Rucaparib","Type_III"
45.8521582065529,66.0515143357756,1.27334102920307,"Rucaparib","Type_III"
47.460611664029,56.9307535368727,9.27496654096845,"Rucaparib","Type_III"
41.7812241631126,59.5925352115641,-2.0443150915947,"Rucaparib","Type_III"
51.9694462322957,63.1176338180075,11.0086502575977,"Rucaparib","Type_III"
50.9470472774605,66.9011766964431,4.68146912125944,"Rucaparib","Type_III"
60.4303807673058,47.121932826514,-24.2384522168315,"Rucaparib","Type_III"
56.1978158717569,59.8359979606715,-34.8815837577104,"Rucaparib","Type_III"
69.8613679411693,72.0150957439702,-48.2126613831882,"Rucaparib","Type_III"
71.9689730153246,61.5997877974809,-47.7821701988778,"Rucaparib","Type_III"
51.6759406638368,78.6591826357264,-47.667820047536,"Rucaparib","Type_III"
57.5750230235467,79.1834948337365,-42.4313012115935,"Rucaparib","Type_III"
53.8954158426001,79.2925467445474,-42.5662774492151,"Rucaparib","Type_III"
61.1824229726637,74.7290081391797,-52.9269456743772,"Rucaparib","Type_III"
59.4792586841823,79.5111846788313,-45.5001997753625,"Rucaparib","Type_III"
56.026647834566,80.7032737065908,-49.166069611164,"Rucaparib","Type_III"
76.0297726716221,85.0874521236933,-41.7541096529423,"Rucaparib","Type_III"
49.8085049805125,89.8992036318732,-39.2028076763043,"Rucaparib","Type_III"
42.3323499702216,81.9730918175084,-41.1231844829083,"Rucaparib","Type_III"
